Day,Delivery status,Delivery level,Ad Set Name,Ad name,Impressions,"CPM (cost per 1,000 impressions)",Reach,"Cost per 1,000 Accounts Center accounts reached",Frequency,CTR (all),Unique outbound clicks,Unique outbound CTR (click-through rate),Cost per unique outbound click,Landing page views,Cost per landing page view,Content views,Cost per content view,Adds to cart,Cost per add to cart,Checkouts Initiated,Cost per checkout initiated,Adds of payment info,Cost per add of payment info,Purchases,Cost per purchase,Purchases conversion value,Average purchases conversion value,Purchase ROAS (return on ad spend),Amount spent (USD),Link (ad settings),Attribution setting,Campaign ID,Ad set ID,Ad ID,Result type,Results,Cost per result,Link clicks,CPC (cost per link click),Campaign Delivery,Ad Set Delivery,Ad Delivery,Reporting starts,Reporting ends
2025-01-01,,,,,2383882,25.73129,922418,66.49952624515133,2.584384,0.906505,13450.0,0.014581241909849982,4.56062156133829,14397,4.260634854483573,16594,3.696539,3351,18.305091,1715,35.766974,186,329.786882,321,191.091464,213393.46,664.7771339563863,3.4788426412887046,61340.36,,multiple,,,,Website purchases,321,191.091464,15470,2.838517,,,,2025-01-01,2025-01-01
2025-01-02,,,,,1192202,28.949851,494348,69.81735538527515,2.411665,1.024239,7166.0,0.014495861215176353,4.816364778118895,7522,4.588416644509439,10658,3.238325,2028,17.018772,1171,29.474014,112,308.161339,188,183.585479,110793.46,589.3269148936171,3.210095477004016,34514.07,,multiple,,,,Website purchases,188,183.585479,8276,2.826474,,,,2025-01-02,2025-01-02
2025-01-03,,,,,818824,30.768456,355994,70.77071523677365,2.300106,1.085215,5158.0,0.01448900824171194,4.8844416440480805,5594,4.5037450840185915,8923,2.823484,747,33.726841,640,39.365547,58,434.378448,144,174.957986,83701.46,581.260138888889,3.3222841197986024,25193.95,,multiple,,,,Website purchases,144,174.957986,6123,2.835241,,,,2025-01-03,2025-01-03
2025-01-04,,,,,792471,35.860681,359024,79.15501470653773,2.207293,1.216953,5336.0,0.014862516154908864,5.3258152173913045,6358,4.469731047499214,8925,3.184151,504,56.386012,396,71.764015,37,768.068919,88,322.938068,55816.3,634.2761363636364,1.9640797999897956,28418.55,,multiple,,,,Website purchases,88,322.938068,6897,2.94676,,,,2025-01-04,2025-01-04
2025-01-05,,,,,845856,38.031769,371383,86.62055075218844,2.277584,1.329423,6437.0,0.01733251118117954,4.997576510796955,7278,4.4200879362462215,9924,3.241576,603,53.348922,443,72.617156,46,699.334783,84,382.969048,53531.08,637.2747619047619,1.664037252793027,32169.4,,multiple,,,,Website purchases,84,382.969048,7884,2.860774,,,,2025-01-05,2025-01-05
2025-01-06,,,,,526251,37.317573,230088,85.35173498835228,2.287173,1.287218,4105.0,0.017840999965230694,4.784021924482339,4385,4.47854275940707,6655,2.950926,416,47.207716,363,54.100303,39,503.548974,117,167.849658,73276.92,626.2984615384615,3.7313061495304356,19638.41,,multiple,,,,Website purchases,117,167.849658,4922,2.899086,,,,2025-01-06,2025-01-06
2025-01-07,,,,,331202,35.604586,154341,76.40426069547301,2.145911,1.422999,3255.0,0.021089665092230838,3.6228294930875573,3228,3.653131970260223,5488,2.148745,361,32.665679,283,41.66894,21,561.538571,104,113.387596,47674.43,458.4079807692308,4.042840630885721,11792.31,,multiple,,,,Website purchases,104,113.387596,3645,2.502081,,,,2025-01-07,2025-01-07
2025-01-08,,,,,409061,26.183161,217134,49.326729116582385,1.88391,1.192243,3187.0,0.014677572374662651,3.360687166614371,3269,3.27638727439584,5008,2.13868,273,39.232637,198,54.093485,22,486.841364,75,142.8068,40332.03,537.7604,3.765649814994804,10710.51,,multiple,,,,Website purchases,75,142.8068,3669,2.196127,,,,2025-01-08,2025-01-08
2025-01-09,,,,,366293,25.621047,214520,43.747948909192615,1.7075,1.240537,3230.0,0.015056871154204737,2.9055139318885446,3224,2.9109212158808933,4637,2.023897,210,44.689571,160,58.655063,16,586.550625,56,167.585893,32631.39,582.7033928571428,3.477043221972528,9384.81,,multiple,,,,Website purchases,56,167.585893,3593,2.065319,,,,2025-01-09,2025-01-09
2025-01-10,,,,,415620,27.466917,259604,43.97389870726183,1.600977,1.33367,3840.0,0.01479175975716861,2.972864583333333,4004,2.8510989010989007,5757,1.982943,242,47.172727,174,65.608046,21,543.609524,66,172.966667,38224.1,579.1530303030303,3.348350531719196,11415.8,,multiple,,,,Website purchases,66,172.966667,4277,2.059498,,,,2025-01-10,2025-01-10
2025-01-11,,,,,351239,25.221146,201831,43.89142401315952,1.740263,1.225946,3299.0,0.0163453582452646,2.6852531070021217,3435,2.578937409024745,5402,1.639883,254,34.876575,148,59.855743,15,590.576667,63,140.613492,43204.75,685.7896825396825,4.87712574715109,8858.65,,multiple,,,,Website purchases,63,140.613492,3615,2.057281,,,,2025-01-11,2025-01-11
2025-01-12,,,,,434369,27.772447,246142,49.010286745049605,1.764709,1.253542,3802.0,0.015446368356477155,3.1729326670173594,4134,2.918115626511853,6042,1.996605,271,44.514723,228,52.910044,20,603.1745,77,156.668701,40362.86,524.192987012987,3.3458692302144737,12063.49,,multiple,,,,Website purchases,77,156.668701,4350,2.215517,,,,2025-01-12,2025-01-12
2025-01-13,,,,,339950,29.544874,191546,52.43534190220626,1.77477,1.310193,3178.0,0.016591314879976612,3.160409062303336,3275,3.0668030534351147,4872,2.061531,226,44.441504,180,55.798778,15,669.585333,64,156.934063,34664.19,541.62796875,3.45130916846048,10043.78,,multiple,,,,Website purchases,64,156.934063,3495,2.255002,,,,2025-01-13,2025-01-13
2025-01-14,,,,,265963,39.012757,150937,68.74358175927705,1.76208,1.45509,2559.0,0.016954093429709084,4.054689331770223,2780,3.732356115107914,4222,2.457591,262,39.602863,166,62.505723,22,471.634091,65,159.63,37323.27,574.2041538461538,3.5970942419730236,10375.95,,multiple,,,,Website purchases,65,159.63,2941,2.681124,,,,2025-01-14,2025-01-14
2025-01-15,,,,,298756,33.59715,188290,53.307929258059374,1.58668,2.182383,5263.0,0.02795156407669021,1.9071537146114383,4981,2.0151274844408755,6219,1.613981,322,31.171894,103,97.45,19,528.281579,54,185.876852,26870.64,497.6044444444444,2.677065161621344,10037.35,,multiple,,,,Website purchases,54,185.876852,5361,1.539471,,,,2025-01-15,2025-01-15
2025-01-16,,,,,325792,34.223124,215846,51.655439526328955,1.509372,2.539043,6611.0,0.03062831833807437,1.686525487823325,6113,1.82391951578603,7024,1.58736,390,28.588769,42,265.467143,24,464.5675,54,206.474444,30379.34,562.5803703703704,2.724697343945354,11149.62,,multiple,,,,Website purchases,54,206.474444,6785,1.347875,,,,2025-01-16,2025-01-16
2025-01-17,,,,,340919,36.603739,213990,58.315388569559325,1.593154,2.343079,6351.0,0.029678956960605636,1.9648732483073532,6147,2.0300813404912965,7256,1.719806,419,29.782601,60,207.981833,40,311.97275,71,175.759296,48264.26,679.778309859155,3.867666326626284,12478.91,,multiple,,,,Website purchases,71,175.759296,6656,1.562207,,,,2025-01-17,2025-01-17
2025-01-18,,,,,379319,32.126495,251914,48.37440555110077,1.505748,2.05948,6364.0,0.02526258961391586,1.9148632935260843,6019,2.024620368832032,7377,1.651917,429,28.406037,41,297.224146,21,580.294762,58,210.106724,36474.08,628.8634482758621,2.993066741943134,12186.19,,multiple,,,,Website purchases,58,210.106724,6520,1.559932,,,,2025-01-18,2025-01-18
2025-01-19,,,,,420650,33.021705,260012,53.42284202267588,1.61781,2.177582,7103.0,0.02731796993984893,1.9555934112346895,7147,1.943553938715545,8610,1.613308,482,28.818631,63,220.485397,32,434.080625,59,235.433559,38972.02,660.5427118644067,2.805643824807891,13890.58,,multiple,,,,Website purchases,59,235.433559,7652,1.516439,,,,2025-01-19,2025-01-19
2025-01-20,,,,,396958,32.321455,252341,50.84492809333402,1.573101,2.054625,6570.0,0.026036197050816157,1.9528554033485541,6410,2.001600624024961,7955,1.612855,465,27.591957,64,200.472813,44,291.596818,74,173.381892,38817.86,524.5656756756757,3.0254928582896996,12830.26,,multiple,,,,Website purchases,74,173.381892,6889,1.573107,,,,2025-01-20,2025-01-20
2025-01-21,,,,,395644,31.315577,245954,50.37454158094603,1.60861,2.04679,6136.0,0.02494775445815071,2.0192014341590614,6006,2.0629070929070927,7349,1.685919,377,32.864244,58,213.617586,36,344.161667,59,209.996949,36358.96,616.2535593220339,2.934583391849115,12389.82,,multiple,,,,Website purchases,59,209.996949,6443,1.529985,,,,2025-01-21,2025-01-21
2025-01-22,,,,,434523,29.622805,231054,55.70901174617189,1.880612,1.966984,5782.0,0.025024453158136194,2.226182981667243,5743,2.2413007139125893,6808,1.890686,342,37.636813,45,286.039778,28,459.706786,49,262.689592,29096.74,593.8110204081632,2.260504560748738,12871.79,,multiple,,,,Website purchases,49,262.689592,6243,1.506001,,,,2025-01-22,2025-01-22
2025-01-23,,,,,396570,31.834027,236132,53.46340182609727,1.679442,2.041758,6067.0,0.025693256314264903,2.080834020108785,6045,2.0884069478908187,7452,1.694098,419,30.129881,63,200.387619,33,382.558182,61,206.957705,32420.62,531.4855737704918,2.5680878804729246,12624.42,,multiple,,,,Website purchases,61,206.957705,6522,1.559148,,,,2025-01-23,2025-01-23
2025-01-24,,,,,365108,31.778789,220596,52.5970099185842,1.655098,2.212222,6306.0,0.02858619376597944,1.8399444973041548,6054,1.916532870829204,7341,1.580533,344,33.72875,60,193.378167,28,414.381786,53,218.918679,32103.25,605.7216981132076,2.766879921811235,11602.69,,multiple,,,,Website purchases,53,218.918679,6507,1.43651,,,,2025-01-24,2025-01-24
2025-01-25,,,,,350588,31.805053,221483,50.34458626621456,1.582912,2.418794,6551.0,0.029577890853925582,1.7021019691650128,6335,1.7601373322809786,7858,1.418996,394,28.300685,64,174.226094,27,412.98037,55,202.735818,35561.11,646.5656363636364,3.1892027869677246,11150.47,,multiple,,,,Website purchases,55,202.735818,6806,1.314914,,,,2025-01-25,2025-01-25
2025-01-26,,,,,425512,31.581389,254162,52.872813402475586,1.674176,2.282192,7090.0,0.027895594148613877,1.8953822284908322,7382,1.8204091032240586,9177,1.464341,382,35.178691,62,216.746129,37,363.196216,60,223.971,38771.89,646.1981666666667,2.8851867726922977,13438.26,,multiple,,,,Website purchases,60,223.971,7870,1.383818,,,,2025-01-26,2025-01-26
2025-01-27,,,,,416190,29.526346,267710,45.9025437973927,1.55463,2.479156,8374.0,0.03128011654402152,1.4674671602579412,8531,1.4404606728402296,10195,1.205353,406,30.267414,80,153.607125,44,279.285682,68,180.714265,42113.68,619.3188235294118,3.4270610819647853,12288.57,,multiple,,,,Website purchases,68,180.714265,8987,1.190984,,,,2025-01-27,2025-01-27
2025-01-28,,,,,425814,27.946239,270367,44.013877433266636,1.574948,2.198613,7757.0,0.02869063162294215,1.5340853422714966,7802,1.525237118687516,9402,1.265678,385,30.908831,65,183.075385,43,276.74186,60,198.331667,37091.59,618.1931666666666,3.116966529130497,11899.9,,multiple,,,,Website purchases,60,198.331667,8200,1.271085,,,,2025-01-28,2025-01-28
2025-01-29,,,,,504754,25.421671,359550,35.68819357530246,1.403849,2.522021,10271.0,0.028566263384786537,1.249312627786973,10137,1.2658271678011246,11251,1.140493,275,46.660691,64,200.495156,39,329.017692,46,278.949783,28597.32,621.6808695652173,2.2286479801179735,12831.69,,multiple,,,,Website purchases,46,278.949783,10857,1.007988,,,,2025-01-29,2025-01-29
2025-01-30,,,,,523123,20.908849,389634,28.072242155458714,1.342601,2.932962,11750.0,0.03015650584907888,0.9308851063829787,11334,0.9650520557614257,12374,0.883942,310,35.283548,56,195.319643,33,331.451515,60,182.298333,30486.65,508.11083333333335,2.787248923467942,10937.9,,multiple,,,,Website purchases,60,182.298333,12356,0.712892,,,,2025-01-30,2025-01-30
2025-01-31,,,,,460565,21.53924,325755,30.453009163328268,1.413839,3.734978,14133.0,0.04338536630289635,0.7019189131819146,13580,0.7305022091310751,14449,0.686568,253,39.210356,53,187.173962,30,330.674,41,241.956585,23052.56,562.2575609756097,2.3237952384120515,9920.22,,multiple,,,,Website purchases,41,241.956585,14473,0.57669,,,,2025-01-31,2025-01-31
2025-02-01,,,,,454875,16.605001,348722,21.659660130419073,1.304406,4.113438,16192.0,0.04643240174121507,0.46647727272727274,15604,0.4840553704178416,16397,0.460645,228,33.12807,57,132.512281,24,314.716667,42,179.838095,31067.45,739.7011904761905,4.113150717576657,7553.2,,multiple,,,,Website purchases,42,179.838095,16601,0.403677,,,,2025-02-01,2025-02-01
2025-02-02,,,,,569924,15.998361,422551,21.5781053647962,1.34877,3.885079,19507.0,0.04616484164041737,0.46741426154713694,18507,0.4926703409520722,19345,0.471329,245,37.215714,37,246.428378,26,350.686538,48,189.955208,36371.85,757.7468749999999,3.9890818559199808,9117.85,,multiple,,,,Website purchases,48,189.955208,19861,0.41179,,,,2025-02-02,2025-02-02
2025-02-03,,,,,510350,16.944705,386072,22.39926749414617,1.321904,3.505242,16121.0,0.04175645993493442,0.536426400347373,14883,0.5810475038634684,15612,0.553916,215,40.222,43,201.11,27,320.286296,50,172.9546,35373.18,707.4636,4.090458420880393,8647.73,,multiple,,,,Website purchases,50,172.9546,16176,0.48341,,,,2025-02-03,2025-02-03
2025-02-04,,,,,493628,17.603661,386775,22.46696399715597,1.276267,3.759916,16536.0,0.04275353887919333,0.5254995162070634,15320,0.567210182767624,16456,0.528054,191,45.495602,40,217.2415,26,334.217692,36,241.379444,24383.91,677.3308333333333,2.806083322017202,8689.66,,multiple,,,,Website purchases,36,241.379444,16603,0.468193,,,,2025-02-04,2025-02-04
2025-02-05,,,,,445766,18.142232,354012,22.84439510525067,1.259183,3.723478,14292.0,0.04037151283007356,0.5658543240973971,13523,0.5980322413665606,14074,0.574619,189,42.789365,38,212.820789,17,475.717059,31,260.877097,17883.88,576.8993548387097,2.2113836820947697,8087.19,,multiple,,,,Website purchases,31,260.877097,14670,0.487239,,,,2025-02-05,2025-02-05
2025-02-06,,,,,458411,17.286649,342693,23.123874721689674,1.337672,3.729186,14196.0,0.041424832138386256,0.558212876866723,13596,0.5828471609296852,13976,0.567,207,38.282077,37,214.172703,19,417.073158,40,198.10975,21047.05,526.17625,2.6559836151426164,7924.39,,multiple,,,,Website purchases,40,198.10975,14729,0.46355,,,,2025-02-06,2025-02-06
2025-02-07,,,,,478285,17.164431,351520,23.354261492944925,1.36062,3.806099,14823.0,0.04216829767865271,0.55383458139378,15064,0.5449741104620287,15033,0.546098,176,46.64483,28,293.196071,14,586.392143,25,328.3796,14216.1,568.644,1.7316666443347883,8209.49,,multiple,,,,Website purchases,25,328.3796,16086,0.450972,,,,2025-02-07,2025-02-07
2025-02-08,,,,,412010,18.568578,317609,24.087604570399453,1.297224,4.088493,14189.0,0.04467442673223995,0.5391810557474099,13814,0.5538178659331113,14347,0.533243,275,27.819782,33,231.831515,27,283.34963,40,191.261,28419.37,710.48425,3.7147366687406214,7650.44,,multiple,,,,Website purchases,40,191.261,14964,0.454167,,,,2025-02-08,2025-02-08
2025-02-09,,,,,537905,16.290404,410354,21.35397729765032,1.310832,4.729088,21893.0,0.05335149651276703,0.4002507650847303,21219,0.41296432442622183,21403,0.409414,223,39.294574,38,230.597105,24,365.112083,43,203.783488,27821.6,647.0139534883721,3.175006761622287,8762.69,,multiple,,,,Website purchases,43,203.783488,22517,0.344472,,,,2025-02-09,2025-02-09
2025-02-10,,,,,488692,16.965799,353578,23.4489985236638,1.382134,4.724039,19663.0,0.05561149166520542,0.4216574276560036,19343,0.4286330972444812,21112,0.392717,224,37.013616,49,169.205102,27,307.075926,58,142.949138,25377.68,437.5462068965517,3.0608523648995005,8291.05,,multiple,,,,Website purchases,58,142.949138,20712,0.359138,,,,2025-02-10,2025-02-10
2025-02-11,,,,,449650,17.055087,341852,22.43315820881551,1.315335,4.588902,18482.0,0.05406433193311726,0.41493453089492477,17467,0.43904620140837003,17633,0.434913,233,32.913391,34,225.553529,24,319.534167,54,142.015185,31893.17,590.6142592592593,4.158810612323669,7668.82,,multiple,,,,Website purchases,54,142.015185,18942,0.371659,,,,2025-02-11,2025-02-11
2025-02-12,,,,,553081,14.82376,405312,20.228219248381492,1.364581,4.966542,19624.0,0.048417021948523604,0.4177914798206278,22124,0.3705812692099078,19333,0.42408,211,38.856588,38,215.756316,18,455.485556,45,182.194222,21922.72,487.1715555555556,2.673913308630351,8198.74,,multiple,,,,Website purchases,45,182.194222,24275,0.298472,,,,2025-02-12,2025-02-12
2025-02-13,,,,,543825,14.831352,386102,20.889972079916706,1.408501,4.951961,14641.0,0.037920031494268355,0.5508954306399836,21114,0.3820053045372738,14792,0.545272,206,39.153689,36,224.046111,23,350.68087,41,196.723415,31090.61,758.3075609756098,3.854688890927711,8065.66,,multiple,,,,Website purchases,41,196.723415,22805,0.299505,,,,2025-02-13,2025-02-13
2025-02-14,,,,,553659,14.869694,430879,19.106849022579425,1.284952,4.225886,12819.0,0.029750811712801042,0.6422295030813636,19575,0.4205742017879949,13434,0.612829,150,54.884933,28,294.026429,16,514.54625,28,294.026429,20887.86,745.995,2.537169885117227,8232.74,,multiple,,,,Website purchases,28,294.026429,20598,0.351872,,,,2025-02-14,2025-02-14
2025-02-15,,,,,498570,16.011613,370860,21.52540042064391,1.344362,4.453738,11405.0,0.030752844739254704,0.6999482683033758,19009,0.41995423220579725,12651,0.63101,209,38.195742,29,275.272759,15,532.194,33,241.906364,12582.45,381.28636363636366,1.5761733503196205,7982.91,,multiple,,,,Website purchases,33,241.906364,19617,0.35951,,,,2025-02-15,2025-02-15
2025-02-16,,,,,653708,14.586987,509946,18.69929365070027,1.281916,4.336493,13244.0,0.025971377361524554,0.7199962247055269,24376,0.3911892845421726,15138,0.629913,235,40.577149,46,207.296304,26,366.755,35,272.446571,24264.72,693.2777142857143,2.5446373233860795,9535.63,,multiple,,,,Website purchases,35,272.446571,25211,0.336378,,,,2025-02-16,2025-02-16
2025-02-17,,,,,635375,14.103466,516253,17.357749010659504,1.230743,4.043282,14424.0,0.02793978921187867,0.6212555463117027,21416,0.4184250093388121,15844,0.565576,216,41.486065,34,263.558529,15,597.399333,33,271.545152,21926.85,664.4499999999999,2.4469227172444117,8960.99,,multiple,,,,Website purchases,33,271.545152,22538,0.348812,,,,2025-02-17,2025-02-17
2025-02-18,,,,,590098,14.64389,470094,18.382132084221453,1.255277,4.071358,14156.0,0.030113126310908032,0.6104358575868889,20375,0.4241143558282209,15773,0.547856,202,42.778861,35,246.895143,20,432.0665,37,233.549459,27492.78,743.0481081081081,3.181544970508012,8641.33,,multiple,,,,Website purchases,37,233.549459,21312,0.359681,,,,2025-02-18,2025-02-18
2025-02-19,,,,,594061,14.31752,478050,17.792030122372136,1.242675,4.005818,14317.0,0.029948750130739464,0.5940825591953621,20361,0.4177339030499484,15786,0.538799,146,58.256712,29,293.292414,17,500.322353,35,243.013714,16539.67,472.56199999999995,1.944589840902571,8505.48,,multiple,,,,Website purchases,35,243.013714,20774,0.357418,,,,2025-02-19,2025-02-19
2025-02-20,,,,,552359,14.937495,445887,18.504374426704526,1.238787,4.057144,13292.0,0.029810243402476413,0.6207387902497743,20678,0.39901634587484286,16013,0.51526,169,48.821657,29,284.512414,12,687.571667,30,275.028667,18590.55,619.685,2.2531651246051925,8250.86,,multiple,,,,Website purchases,30,275.028667,20075,0.368178,,,,2025-02-20,2025-02-20
2025-02-21,,,,,327960,20.379985,229738,29.093227937911884,1.427539,3.406208,7897.0,0.03437393900878392,0.8463745726225148,8892,0.7516666666666666,8917,0.749559,169,39.549231,25,267.3528,18,371.323333,31,215.607097,16899.71,545.151935483871,2.5284507961016307,6683.82,,multiple,,,,Website purchases,31,215.607097,10136,0.598319,,,,2025-02-21,2025-02-21
2025-02-22,,,,,248999,26.136531,138245,47.0756266049405,1.801143,2.186354,4551.0,0.032919816268219465,1.430008789277082,4183,1.5558140090843893,5537,1.17536,193,33.720052,40,162.69925,25,260.3188,39,166.871026,20589.8,527.9435897435898,3.1637822546815673,6507.97,,multiple,,,,Website purchases,39,166.871026,4919,1.195439,,,,2025-02-22,2025-02-22
2025-02-23,,,,,231931,33.111313,146636,52.37145039417333,1.581678,2.427877,4714.0,0.03214763086827246,1.6290920661858295,4397,1.746540823288606,6015,1.276732,217,35.389585,40,191.9885,23,333.893043,35,219.415429,14556.56,415.90171428571426,1.8954989491558087,7679.54,,multiple,,,,Website purchases,35,219.415429,4978,1.363797,,,,2025-02-23,2025-02-23
2025-02-24,,,,,215900,30.231681,134734,48.443748422818295,1.602417,2.398796,4251.0,0.031551056155090774,1.5354081392613503,4027,1.6208145021107525,5436,1.200703,187,34.90385,30,217.567333,20,326.351,42,155.405238,21030.37,500.7230952380952,3.222047733881618,6527.02,,multiple,,,,Website purchases,42,155.405238,4598,1.260286,,,,2025-02-24,2025-02-24
2025-02-25,,,,,208310,30.829485,119887,53.5678597345834,1.737553,2.222649,3708.0,0.030929124925971958,1.7319552319309601,3368,1.9067963182897862,4909,1.308228,138,46.536884,18,356.782778,9,713.565556,33,194.608788,20302.02,615.2127272727273,3.1612792720126937,6422.09,,multiple,,,,Website purchases,33,194.608788,4039,1.38706,,,,2025-02-25,2025-02-25
2025-02-26,,,,,204294,34.024788,107113,64.89464397412078,1.907275,2.718631,4714.0,0.04400959734112573,1.4745566397963514,3953,1.7584265115102455,7158,0.97109,177,39.271525,22,315.957273,13,534.696923,34,204.442941,21552.15,633.8867647058823,3.1005558864403415,6951.06,,multiple,,,,Website purchases,34,204.442941,5105,1.251541,,,,2025-02-26,2025-02-26
2025-02-27,,,,,201368,32.390946,95154,68.54677680391787,2.116233,2.725359,4635.0,0.04871051138154991,1.40722761596548,2545,2.56286836935167,7439,0.876798,124,52.600806,22,296.477273,15,434.833333,28,232.946429,16650.25,594.6517857142857,2.552740513606746,6522.5,,multiple,,,,Website purchases,28,232.946429,5169,1.188502,,,,2025-02-27,2025-02-27
2025-02-28,,,,,217850,32.280239,117377,59.91165219761964,1.855985,2.695433,4391.0,0.03740937321621783,1.6015144613983148,2863,2.456252183024799,5628,1.249511,175,40.184286,38,185.059211,20,351.6125,39,180.314103,25239.57,647.1684615384615,3.5891172810977996,7032.25,,multiple,,,,Website purchases,39,180.314103,4815,1.19759,,,,2025-02-28,2025-02-28
2025-03-01,,,,,191267,30.151098,108686,53.06028375319728,1.759813,2.693094,3893.0,0.035818780707726844,1.481353711790393,2508,2.2994059011164274,4968,1.160811,115,50.147043,22,262.132273,7,823.844286,18,320.383889,11515.15,639.7305555555555,1.9967625643542208,5766.91,,multiple,,,,Website purchases,18,320.383889,4162,1.119571,,,,2025-03-01,2025-03-01
2025-03-02,,,,,223324,30.292803,124027,54.545461875236846,1.800608,2.889524,5517.0,0.04448224983269772,1.2262298350552836,2839,2.3829200422684043,7490,0.903219,180,37.583944,25,270.6044,17,397.947647,33,205.003333,22128.95,670.5742424242425,3.2710406778308116,6765.11,,multiple,,,,Website purchases,33,205.003333,5644,1.048367,,,,2025-03-02,2025-03-02
2025-03-03,,,,,244509,26.866209,125874,52.18734607623497,1.94249,2.462077,4924.0,0.039118483562928005,1.3340840779853778,2483,2.6456020942408376,6969,0.942607,141,46.588865,30,218.967667,19,345.738421,28,234.608214,13743.39,490.8353571428571,2.092149069192864,6569.03,,multiple,,,,Website purchases,28,234.608214,5162,1.091201,,,,2025-03-03,2025-03-03
2025-03-04,,,,,241296,27.5155,139464,47.606407388286584,1.730167,2.641154,4957.0,0.035543222623759536,1.339394795239056,2553,2.6006188797493146,6928,0.95834,160,41.496125,29,228.944138,18,368.854444,45,147.541778,29473.64,654.9697777777777,4.4392157099006235,6639.38,,multiple,,,,Website purchases,45,147.541778,5202,1.041798,,,,2025-03-04,2025-03-04
2025-03-05,,,,,257483,26.219556,142753,47.29210594523408,1.803696,2.432005,4795.0,0.03358948673583042,1.4079436913451513,2728,2.474739736070381,6798,0.993099,141,47.880071,23,293.525652,18,375.060556,33,204.578485,17483.25,529.7954545454545,2.5896929236612163,6751.09,,multiple,,,,Website purchases,33,204.578485,5121,1.078104,,,,2025-03-05,2025-03-05
2025-03-06,,,,,231547,29.87631,141537,48.87605361142316,1.635947,2.603359,4694.0,0.03316447289401358,1.4737473370259908,3251,2.127889880036912,6459,1.071028,163,42.440307,24,288.240417,13,532.136154,24,288.240417,20094.4,837.2666666666668,2.9047510975357667,6917.77,,multiple,,,,Website purchases,24,288.240417,5020,1.147606,,,,2025-03-06,2025-03-06
2025-03-07,,,,,217239,30.80828,128516,52.077251081577394,1.690365,2.831444,4597.0,0.035769865230788386,1.4558973243419622,3462,1.933206239168111,6151,1.088077,145,46.156966,23,290.989565,12,557.73,33,202.810909,28227.85,855.3893939393939,4.217669541414902,6692.76,,multiple,,,,Website purchases,33,202.810909,5003,1.088077,,,,2025-03-07,2025-03-07
2025-03-08,,,,,185051,35.703401,118106,55.94084974514419,1.566821,3.355832,4469.0,0.03783889048820551,1.4783956142313717,3770,1.7525066312997346,5570,1.186167,173,38.190462,23,287.258696,13,508.226923,28,235.9625,13554.81,484.10035714285715,2.0515986953132685,6606.95,,multiple,,,,Website purchases,28,235.9625,4854,1.063921,,,,2025-03-08,2025-03-08
2025-03-09,,,,,227614,33.149059,141967,53.14749202279403,1.603288,3.17643,5320.0,0.03747349736206301,1.4182687969924812,4439,1.699749943681009,6196,1.217752,164,46.007256,31,243.393226,19,397.115263,46,164.02587,31919.91,693.9110869565218,4.2304978403459685,7545.19,,multiple,,,,Website purchases,46,164.02587,5483,1.043595,,,,2025-03-09,2025-03-09
2025-03-10,,,,,225119,31.273149,141463,49.76693552377654,1.591363,2.755876,4674.0,0.033040441670260066,1.5062430466409928,3924,1.7941335372069318,5807,1.212361,135,52.149481,24,293.340833,16,440.01125,32,220.005625,24583.67,768.2396875,3.491909297773636,7040.18,,multiple,,,,Website purchases,32,220.005625,4903,1.134781,,,,2025-03-10,2025-03-10
2025-03-11,,,,,213818,32.614139,127470,54.70691143014042,1.677399,2.803319,4469.0,0.03505922962265631,1.560413962855225,3657,1.906888159693738,5664,1.231195,114,61.170965,13,536.422308,8,871.68625,21,332.070952,10589.54,504.2638095238096,1.5185423654439887,6973.49,,multiple,,,,Website purchases,21,332.070952,4809,1.163412,,,,2025-03-11,2025-03-11
2025-03-12,,,,,212857,34.565178,128908,57.075123343780064,1.651232,2.99074,5099.0,0.03955534179414776,1.442918219258678,3696,1.9906493506493506,5883,1.250627,139,52.931223,22,334.429091,15,490.496,30,245.248,13945.97,464.86566666666664,1.8954921820633264,7357.44,,multiple,,,,Website purchases,30,245.248,5126,1.15574,,,,2025-03-12,2025-03-12
2025-03-13,,,,,200234,34.24778,114273,60.01041365851951,1.752242,2.841176,3893.0,0.03406754001382654,1.7615129720010274,3058,2.242501635055592,4714,1.454724,88,77.926932,13,527.505385,10,685.757,18,380.976111,6782.03,376.77944444444444,0.9889844361778297,6857.57,,multiple,,,,Website purchases,18,380.976111,4126,1.205409,,,,2025-03-13,2025-03-13
2025-03-14,,,,,184908,33.26054,97672,62.967278237365875,1.893153,2.600212,3595.0,0.03680686378900811,1.71074826147427,2713,2.266914854404718,5137,1.197224,115,53.479478,18,341.674444,11,559.103636,23,267.397391,21225.83,922.8621739130435,3.451275905914337,6150.14,,multiple,,,,Website purchases,23,267.397391,3884,1.279147,,,,2025-03-14,2025-03-14
2025-03-15,,,,,200879,29.955496,102325,58.80703640361593,1.963147,2.68022,4157.0,0.04062545809919375,1.4475414962713495,3077,1.95561585960351,6374,0.944059,113,53.251593,31,194.110645,14,429.816429,22,273.519545,14625.52,664.7963636363637,2.4305259886695816,6017.43,,multiple,,,,Website purchases,22,273.519545,4453,1.11765,,,,2025-03-15,2025-03-15
