Day,"Delivery status","Delivery level","Ad Set Name","Ad name",Impressions,"CPM (cost per 1,000 impressions)",Reach,"Cost per 1,000 Accounts Center accounts reached",Frequency,"CTR (all)","Unique outbound clicks","Unique outbound CTR (click-through rate)","Cost per unique outbound click","Landing page views","Cost per landing page view","Content views","Cost per content view","Adds to cart","Cost per add to cart","Checkouts Initiated","Cost per checkout initiated","Adds of payment info","Cost per add of payment info",Purchases,"Cost per purchase","Purchases conversion value","Average purchases conversion value","Purchase ROAS (return on ad spend)","Amount spent (USD)","Link (ad settings)","Attribution setting","Campaign ID","Ad set ID","Ad ID","Result type",Results,"Cost per result","Link clicks","CPC (cost per link click)","Campaign Delivery","Ad Set Delivery","Ad Delivery","Reporting starts","Reporting ends"
2024-03-18,,,,,523606,21.57232728,204988,55.10273772,2.55432513,0.70339148,2009,0.98005737,5.6223992,1852,6.09902808,4104,2.75229045,299,37.77725753,184,61.38804348,3,3765.13333333,67,168.5880597,40235.58,600.53104478,3.56212086,11295.4,,"Multiple attribution settings",,,,,,,2678,4.21784914,,,,2024-03-18,2024-03-18
2024-03-17,,,,,453196,25.48283745,189562,60.92318081,2.39075342,0.83870996,2237,1.18008884,5.16259276,1989,5.80629462,4756,2.42824222,606,19.05729373,388,29.76474227,14,824.90857143,102,113.2227451,54013,529.53921569,4.67696853,11548.72,,"Multiple attribution settings",,,,,,,2892,3.99333333,,,,2024-03-17,2024-03-17
2024-03-16,,,,,415354,26.47609027,177646,61.90372989,2.33809937,0.83374664,1933,1.08811907,5.68905846,1712,6.4234521,3367,3.26609742,221,49.75995475,133,82.68383459,3,3665.65,45,244.37666667,24696.31,548.80688889,2.24574177,10996.95,,"Multiple attribution settings",,,,,,,2583,4.25743322,,,,2024-03-16,2024-03-16
2024-03-15,,,,,407447,24.6247242,195786,51.24610544,2.08108343,0.70708583,1462,0.74673368,6.86270178,1484,6.76096361,3190,3.14522571,205,48.94278049,129,77.77728682,3,3344.42333333,45,222.96155556,25075.7,557.23777778,2.49925498,10033.27,,"Multiple attribution settings",,,,,,,2000,5.016635,,,,2024-03-15,2024-03-15
2024-03-14,,,,,445123,22.60606619,195509,51.46811656,2.27673918,0.68071072,1541,0.78819901,6.52983777,1785,5.6372437,3662,2.74780994,230,43.74991304,117,86.00410256,3,3354.16,43,234.01116279,25114.53,584.05883721,2.49585887,10062.48,,"Multiple attribution settings",,,,,,,2020,4.98142574,,,,2024-03-14,2024-03-14
2024-03-13,,,,,466931,21.84275621,204087,49.97407968,2.28790173,0.68618276,1552,0.76046,6.57155928,1812,5.62862031,3748,2.72120064,212,48.10877358,115,88.68747826,6,1699.84333333,29,351.69172414,14472.99,499.06862069,1.41905136,10199.06,,"Multiple attribution settings",,,,,,,2078,4.90811357,,,,2024-03-13,2024-03-13
2024-03-12,,,,,467401,22.20694864,201266,51.57130365,2.32230481,0.70474817,1512,0.75124462,6.86478175,1894,5.48022703,3848,2.69738825,217,47.83202765,111,93.50945946,9,1153.28333333,41,253.1597561,22022.15,537.12560976,2.12168639,10379.55,,"Multiple attribution settings",,,,,,,2079,4.99256854,,,,2024-03-12,2024-03-12
2024-03-11,,,,,520136,20.42767661,239615,44.34267471,2.17071552,0.71481305,1619,0.67566722,6.56279802,2020,5.25998515,4008,2.65099052,215,49.41939535,111,95.72225225,3,3541.72333333,39,272.44025641,31727.99,813.53820513,2.98611599,10625.17,,"Multiple attribution settings",,,,,,,2383,4.45873689,,,,2024-03-11,2024-03-11
2024-03-10,,,,,540119,20.11628919,263268,41.27045444,2.05159381,0.82611425,2164,0.82197609,5.02088262,2523,4.3064566,4397,2.47104617,238,45.65205882,149,72.92073826,9,1207.24333333,41,265.00463415,24153.32,589.10536585,2.22300024,10865.19,,"Multiple attribution settings",,,,,,,3079,3.52880481,,,,2024-03-10,2024-03-10
2024-03-09,,,,,508867,19.9109787,248889,40.70907111,2.044554,0.88647918,2011,0.80799071,5.0383093,2444,4.14567921,4354,2.32706477,235,43.11506383,136,74.50029412,3,3377.34666667,45,225.15644444,30197.02,671.04488889,2.98034947,10132.04,,"Multiple attribution settings",,,,,,,3002,3.3750966,,,,2024-03-09,2024-03-09
2024-03-08,,,,,532480,18.68083308,251645,39.52858193,2.11599674,0.88810847,2246,0.89252717,4.42883793,2705,3.67732717,4197,2.37006671,204,48.76063725,117,85.01854701,11,904.28818182,43,231.32953488,37940.72,882.34232558,3.81422254,9947.17,,"Multiple attribution settings",,,,,,,3309,3.0060955,,,,2024-03-08,2024-03-08
2024-03-07,,,,,505943,19.62778416,263493,37.68806002,1.9201383,0.95682715,2240,0.85011746,4.43327679,2734,3.63223848,4242,2.34100424,206,48.20650485,126,78.81380952,7,1418.64857143,36,275.84833333,22642.34,628.95388889,2.28007138,9930.54,,"Multiple attribution settings",,,,,,,3435,2.8909869,,,,2024-03-07,2024-03-07
2024-03-06,,,,,513606,19.60434652,252213,39.92224826,2.03639781,0.90088511,2144,0.85007513,4.69631996,2614,3.8519166,4341,2.3194909,238,42.30634454,136,74.03610294,5,2013.782,42,239.73595238,22105.08,526.31142857,2.19537964,10068.91,,"Multiple attribution settings",,,,,,,3195,3.15145853,,,,2024-03-06,2024-03-06
2024-03-05,,,,,585166,17.69019389,304229,34.0260133,1.92343925,0.91375781,2616,0.85987858,3.95707187,2836,3.65010578,4612,2.24451431,213,48.59953052,135,76.67925926,1,10351.7,44,235.26590909,30275.08,688.07,2.92464813,10351.7,,"Multiple attribution settings",,,,,,,3552,2.91432995,,,,2024-03-05,2024-03-05
2024-03-04,,,,,541056,20.21204829,294187,37.17312458,1.83915673,1.00396262,2298,0.78113581,4.75885553,2645,4.13453686,4639,2.35737228,220,49.70840909,143,76.47447552,6,1822.64166667,36,303.77361111,23930.72,664.74222222,2.18828166,10935.85,,"Multiple attribution settings",,,,,,,3410,3.20699413,,,,2024-03-04,2024-03-04
2024-03-03,,,,,409429,26.19325939,227055,47.23208033,1.80321508,0.97184127,2014,0.88700976,5.32486594,2404,4.46101498,4538,2.36321728,296,36.23067568,168,63.835,4,2681.07,53,202.34490566,31003.68,584.97509434,2.89098009,10724.28,,"Multiple attribution settings",,,,,,,2725,3.9355156,,,,2024-03-03,2024-03-03
2024-03-02,,,,,374056,27.06447698,201702,50.19102438,1.85449822,1.07711145,2066,1.02428335,4.90011133,2471,4.09697693,4448,2.27599595,280,36.15582143,149,67.9438255,6,1687.27166667,36,281.21194444,22440.44,623.34555556,2.21663968,10123.63,,"Multiple attribution settings",,,,,,,2839,3.56591405,,,,2024-03-02,2024-03-02
2024-03-01,,,,,401462,24.25875923,217323,44.81334235,1.84730562,0.86234812,1811,0.83332183,5.37767532,2091,4.65756576,3804,2.5601919,220,44.26804545,135,72.14051852,5,1947.794,44,221.34022727,21533.07,489.38795455,2.21102129,9738.97,,"Multiple attribution settings",,,,,,,2400,4.05790417,,,,2024-03-01,2024-03-01
2024-02-29,,,,,385841,25.10298283,206526,46.89850188,1.86824419,0.95661166,1746,0.84541414,5.54739977,2260,4.28573451,4103,2.36065318,223,43.43390135,135,71.74637037,4,2421.44,44,220.13090909,19038.7,432.69772727,1.96563822,9685.76,,"Multiple attribution settings",,,,,,,2539,3.81479323,,,,2024-02-29,2024-02-29
2024-02-28,,,,,365530,27.02013515,199323,49.55108041,1.83385761,1.09019779,1995,1.00088801,4.95071178,2378,4.15335156,4358,2.26633089,255,38.73203922,134,73.70649254,4,2469.1675,37,266.93702703,21702.53,586.55486486,2.19735295,9876.67,,"Multiple attribution settings",,,,,,,2755,3.58499819,,,,2024-02-28,2024-02-28
2024-02-27,,,,,375004,28.02343442,203167,51.72542785,1.84579189,0.95545648,1852,0.91156536,5.67435205,2096,5.01378817,4200,2.50211905,350,30.02542857,205,51.26292683,4,2627.225,64,164.2015625,35794.49,559.28890625,3.40611196,10508.9,,"Multiple attribution settings",,,,,,,2541,4.13573396,,,,2024-02-27,2024-02-27
2024-02-26,,,,,466227,22.30274094,237475,43.78625118,1.96326771,0.91843673,1830,0.77060743,5.68204372,2457,4.23204721,4384,2.3718385,303,34.31729373,159,65.39710692,9,1155.34888889,45,231.06977778,27935.72,620.79377778,2.68660741,10398.14,,"Multiple attribution settings",,,,,,,2820,3.68728369,,,,2024-02-26,2024-02-26
2024-02-25,,,,,482741,22.11919021,238421,44.78565227,2.02474195,0.97029256,2138,0.89673309,4.99431244,2712,3.93725664,4984,2.14242376,336,31.77928571,185,57.71805405,6,1779.64,45,237.28533333,20939.98,465.33288889,1.96106891,10677.84,,"Multiple attribution settings",,,,,,,3288,3.24751825,,,,2024-02-25,2024-02-25
2024-02-24,,,,,432949,23.40220211,225435,44.94404152,1.9205048,1.10567295,2068,0.91733759,4.89940039,2612,3.87900459,5057,2.00355151,359,28.22272981,199,50.91437186,7,1447.42285714,59,171.72813559,40045.3,678.73389831,3.95237447,10131.96,,"Multiple attribution settings",,,,,,,3305,3.06564599,,,,2024-02-24,2024-02-24
2024-02-23,,,,,438270,22.71141077,230223,43.23516764,1.903676,0.96766833,1920,0.83397402,5.18423437,2513,3.96089534,4959,2.00720508,393,25.32755725,217,45.8697235,12,829.4775,73,136.35246575,30464.4,417.32054795,3.0606014,9953.73,,"Multiple attribution settings",,,,,,,3005,3.31238935,,,,2024-02-23,2024-02-23
2024-02-22,,,,,442683,22.35997316,218653,45.26981107,2.02459148,0.89838553,1617,0.73952793,6.12144712,2328,4.25188144,4475,2.21192849,314,31.52350318,170,58.22576471,5,1979.676,50,197.9676,23747.95,474.959,2.39917542,9898.38,,"Multiple attribution settings",,,,,,,2765,3.57988427,,,,2024-02-22,2024-02-22
2024-02-21,,,,,448764,22.15409436,220805,45.02597314,2.03239963,0.87930404,1591,0.72054528,6.24887492,2444,4.06790507,4524,2.19760389,298,33.36228188,173,57.46797688,11,903.81454545,48,207.12416667,23981.76,499.62,2.41217627,9941.96,,"Multiple attribution settings",,,,,,,2626,3.78597106,,,,2024-02-21,2024-02-21
2024-02-20,,,,,525169,19.32330355,240855,42.13323369,2.18043636,0.77289406,1666,0.69170248,6.09123649,2357,4.30547306,4816,2.10714286,332,30.56626506,205,49.50243902,4,2537,45,225.51111111,18158.76,403.528,1.78939298,10148,,"Multiple attribution settings",,,,,,,2765,3.67016275,,,,2024-02-20,2024-02-20
2024-02-19,,,,,508292,20.31997356,227038,45.49229644,2.23879703,0.80032737,1842,0.81131793,5.60720955,2665,3.87560225,5795,1.78230889,612,16.87660131,377,27.39649867,12,860.70666667,128,80.69125,69886.86,545.99109375,6.76642255,10328.48,,"Multiple attribution settings",,,,,,,2805,3.68216756,,,,2024-02-19,2024-02-19
2024-02-18,,,,,478129,22.26890651,219522,48.50270132,2.17804594,0.91272439,2434,1.1087727,4.37444947,3168,3.36092487,6414,1.6600265,437,24.36478261,261,40.79467433,10,1064.741,77,138.27805195,43393.49,563.55181818,4.07549723,10647.41,,"Multiple attribution settings",,,,,,,3127,3.40499201,,,,2024-02-18,2024-02-18
2024-02-17,,,,,415377,23.03252226,199771,47.89073489,2.07926576,0.9863329,2225,1.11377527,4.29985618,3017,3.17109049,5614,1.70416459,415,23.05344578,272,35.17345588,5,1913.436,80,119.58975,47886.58,598.58225,5.00529728,9567.18,,"Multiple attribution settings",,,,,,,2979,3.21154079,,,,2024-02-17,2024-02-17
2024-02-16,,,,,384462,24.601313,198412,47.6698486,1.9376953,0.91608533,1930,0.97272342,4.90065803,2483,3.80921063,5171,1.82909882,448,21.11220982,297,31.84602694,7,1351.18142857,96,98.52364583,57476.05,598.70885417,6.07680369,9458.27,,"Multiple attribution settings",,,,,,,2518,3.75626291,,,,2024-02-16,2024-02-16
2024-02-15,,,,,477621,19.16433741,235550,38.85922309,2.02768414,0.84355587,2082,0.88388877,4.39639289,2584,3.54229489,4832,1.89430671,251,36.46729084,152,60.21901316,6,1525.54833333,52,176.02480769,32771.86,630.22807692,3.58033669,9153.29,,"Multiple attribution settings",,,,,,,2810,3.25739858,,,,2024-02-15,2024-02-15
2024-02-14,,,,,386171,32.09282934,206399,60.04544596,1.87099259,0.93999808,1608,0.77907354,7.70728856,1961,6.31989801,3869,3.20323598,205,60.45521951,138,89.80666667,3,4131.10666667,44,281.66636364,24649.32,560.21181818,1.98891984,12393.32,,"Multiple attribution settings",,,,,,,2017,6.14443233,,,,2024-02-14,2024-02-14
2024-02-13,,,,,476827,22.26994277,229655,46.23853171,2.07627528,1.23566828,2243,0.97668241,4.73424432,2840,3.73905282,5006,2.12123652,257,41.31871595,148,71.74939189,6,1769.81833333,48,221.22729167,32216.06,671.16791667,3.03383869,10618.91,,"Multiple attribution settings",,,,,,,3148,3.37322427,,,,2024-02-13,2024-02-13
2024-02-12,,,,,549071,19.90046825,276668,39.49415906,1.98458441,1.39453732,2258,0.81614065,4.8391364,3271,3.34049832,5508,1.98379993,276,39.58974638,171,63.89923977,13,840.52076923,55,198.66854545,38570.44,701.28072727,3.52990316,10926.77,,"Multiple attribution settings",,,,,,,3503,3.11926063,,,,2024-02-12,2024-02-12
2024-02-11,,,,,622672,21.56994373,308983,43.46841088,2.01523061,1.77444947,2929,0.94794859,4.58552407,4141,3.24341946,6550,2.05053435,315,42.63809524,198,67.83333333,7,1918.71428571,60,223.85,38015.88,633.598,2.8304579,13431,,"Multiple attribution settings",,,,,,,4758,2.82282472,,,,2024-02-11,2024-02-11
2024-02-10,,,,,563840,22.69507307,268890,47.58968351,2.09691695,1.60843502,2605,0.96879765,4.91224184,3585,3.56942538,5938,2.155,231,55.39562771,150,85.30926667,3,4265.46333333,58,220.62741379,33031.72,569.51241379,2.58133114,12796.39,,"Multiple attribution settings",,,,,,,4053,3.15726376,,,,2024-02-10,2024-02-10
2024-02-09,,,,,596079,21.19752583,284534,44.40734675,2.09493066,1.35686713,2470,0.86808606,5.11554656,3236,3.90463535,5857,2.15731603,323,39.11888545,167,75.66107784,7,1805.05714286,59,214.15932203,37093.86,628.70949153,2.9357092,12635.4,,"Multiple attribution settings",,,,,,,3869,3.26580512,,,,2024-02-09,2024-02-09
2024-02-08,,,,,619435,20.26661393,310352,40.45035959,1.99591109,1.52832823,2674,0.86160231,4.6947831,3725,3.37016107,6260,2.00540735,350,35.86814286,192,65.38463542,8,1569.23125,64,196.15390625,40700.82,635.9503125,3.24209864,12553.85,,"Multiple attribution settings",,,,,,,4278,2.93451379,,,,2024-02-08,2024-02-08
2024-02-07,,,,,621115,20.23878026,328465,38.27077466,1.89096251,1.77777062,2637,0.80282526,4.76701176,3777,3.32819963,6123,2.05301486,294,42.75717687,164,76.65006098,6,2095.10166667,52,241.7425,30835.59,592.99211538,2.45299075,12570.61,,"Multiple attribution settings",,,,,,,4307,2.91864639,,,,2024-02-07,2024-02-07
2024-02-06,,,,,651078,19.35089191,344401,36.58218182,1.89046489,2.0068256,2839,0.82432978,4.43780909,4003,3.14737447,6294,2.00173816,271,46.49055351,160,78.743375,6,2099.82333333,61,206.54,49496.44,811.41704918,3.92861939,12598.94,,"Multiple attribution settings",,,,,,,4685,2.68920811,,,,2024-02-06,2024-02-06
2024-02-05,,,,,717452,16.7578737,382251,31.45307664,1.87691334,2.52379253,2570,0.6723331,4.67819844,3772,3.18742577,5516,2.17965373,269,44.69505576,166,72.42753012,4,3005.7425,60,200.38283333,46786.7,779.77833333,3.8914428,12022.97,,"Multiple attribution settings",,,,,,,4554,2.64009003,,,,2024-02-05,2024-02-05
2024-02-04,,,,,854146,15.20773966,542254,23.95488092,1.57517695,4.77728632,3934,0.72549027,3.30188866,5459,2.37948892,7360,1.76489538,304,42.72904605,182,71.37159341,8,1623.70375,65,199.84046154,37302.68,573.88738462,2.87172768,12989.63,,"Multiple attribution settings",,,,,,,6388,2.03344239,,,,2024-02-04,2024-02-04
2024-02-03,,,,,630085,19.80978757,344389,36.24346306,1.82957353,1.79039336,2847,0.82668146,4.38421145,4173,2.99109753,6814,1.83179483,268,46.57406716,140,89.15607143,1,12481.85,52,240.03557692,30158.16,579.96461538,2.41616107,12481.85,,"Multiple attribution settings",,,,,,,4837,2.58049411,,,,2024-02-03,2024-02-03
2024-02-02,,,,,605708,19.93440734,335542,35.98485436,1.80516299,1.1713565,2637,0.78589268,4.57885097,3517,3.43316179,6236,1.93624599,304,39.71851974,162,74.53351852,9,1341.60333333,60,201.2405,35704.86,595.081,2.95706381,12074.43,,"Multiple attribution settings",,,,,,,4547,2.65547174,,,,2024-02-02,2024-02-02
2024-02-01,,,,,665007,18.31851394,360759,33.76752902,1.84335526,1.04795889,2616,0.72513783,4.65670489,4026,3.02581719,6977,1.74601405,284,42.89415493,167,72.9457485,7,1740.27714286,60,203.03233333,42563.43,709.3905,3.49397797,12181.94,,"Multiple attribution settings",,,,,,,4448,2.7387455,,,,2024-02-01,2024-02-01
2024-01-31,,,,,712037,17.3559801,368901,33.49977365,1.93015741,1.02831735,2566,0.69557957,4.81609509,4761,2.59569418,8341,1.48160892,333,37.11141141,191,64.70209424,7,1765.44285714,75,164.77466667,45938.93,612.51906667,3.71731334,12358.1,,"Multiple attribution settings",,,,,,,4799,2.57514065,,,,2024-01-31,2024-01-31
2024-01-30,,,,,740994,17.04637285,395659,31.92461185,1.87280967,1.06046743,2888,0.72992147,4.37370499,4729,2.67102136,9073,1.3921812,358,35.28284916,202,62.5309901,6,2105.21,58,217.78034483,31892.43,549.86948276,2.52488113,12631.26,,"Multiple attribution settings",,,,,,,4962,2.54559855,,,,2024-01-30,2024-01-30
2024-01-29,,,,,881134,14.60522463,484594,26.55658139,1.81829325,0.97919272,2884,0.59513737,4.46226075,4890,2.63173006,8836,1.45644636,362,35.55016575,194,66.33587629,7,1838.45142857,65,197.98707692,36737.95,565.19923077,2.85472789,12869.16,,"Multiple attribution settings",,,,,,,5301,2.42768534,,,,2024-01-29,2024-01-29
2024-01-28,,,,,862598,15.14984964,451437,28.94807027,1.91078268,1.06538619,3365,0.74539748,3.88357504,5735,2.27868003,10053,1.29993335,430,30.39123256,202,64.69420792,6,2178.03833333,69,189.39463768,47626.43,690.23811594,3.64444382,13068.23,,"Multiple attribution settings",,,,,,,6206,2.10574122,,,,2024-01-28,2024-01-28
2024-01-27,,,,,784070,15.44348081,418502,28.93360127,1.87351554,1.21864119,3471,0.82938672,3.48855373,5890,2.05581834,9992,1.21184648,368,32.9042663,188,64.40835106,4,3027.1925,55,220.15945455,32776.16,595.93018182,2.70681167,12108.77,,"Multiple attribution settings",,,,,,,6308,1.91958941,,,,2024-01-27,2024-01-27
2024-01-26,,,,,767424,15.62088233,392477,30.54405736,1.95533496,1.01521454,3036,0.77354851,3.9485639,4638,2.5847003,8016,1.49548902,310,38.67045161,182,65.86725275,12,998.98666667,68,176.29176471,47613.84,700.20352941,3.9718448,11987.84,,"Multiple attribution settings",,,,,,,4925,2.43407919,,,,2024-01-26,2024-01-26
2024-01-25,,,,,931645,14.11850007,464209,28.33514645,2.00695161,1.00907535,3045,0.65595454,4.31968144,5336,2.46503561,8916,1.47526133,295,44.58789831,172,76.47343023,10,1315.343,60,219.22383333,39815.69,663.59483333,3.02701957,13153.43,,"Multiple attribution settings",,,,,,,5927,2.21923908,,,,2024-01-25,2024-01-25
2024-01-24,,,,,750557,15.51994052,434804,26.79046191,1.72619617,1.25053793,3466,0.79714078,3.36081939,5042,2.31031337,8921,1.30575048,367,31.7400545,185,62.96540541,9,1294.28888889,69,168.82028986,35944.55,520.93550725,3.08573992,11648.6,,"Multiple attribution settings",,,,,,,5739,2.02972643,,,,2024-01-24,2024-01-24
2024-01-23,,,,,691392,14.19278788,384722,25.50615769,1.79712104,0.9378182,2216,0.57600033,4.42814982,4049,2.42350704,7361,1.33307703,304,32.27888158,185,53.04205405,2,4906.39,64,153.3246875,37959.17,593.11203125,3.86834006,9812.78,,"Multiple attribution settings",,,,,,,4176,2.34980364,,,,2024-01-23,2024-01-23
2024-01-22,,,,,822707,12.11834833,479578,20.78879765,1.71548111,0.88512678,2531,0.52775565,3.93909522,4731,2.10734517,8411,1.18533468,361,27.61731302,238,41.89012605,2,4984.925,63,158.2515873,38632.18,613.20920635,3.87490083,9969.85,,"Multiple attribution settings",,,,,,,5061,1.96993677,,,,2024-01-22,2024-01-22
2024-01-21,,,,,840760,12.18572482,486250,21.06996401,1.72906941,1.00789762,3006,0.61820051,3.40827345,5346,1.91643659,9774,1.0482167,442,23.17934389,263,38.95539924,8,1280.65875,93,110.16419355,57550.47,618.82225806,5.61727217,10245.27,,"Multiple attribution settings",,,,,,,5696,1.79867802,,,,2024-01-21,2024-01-21
2024-01-20,,,,,760718,12.89776238,452294,21.69288118,1.68191044,1.07806046,2988,0.66063224,3.28365462,4884,2.00891892,8867,1.10652532,431,22.76464037,216,45.42388889,5,1962.312,69,142.19652174,54219.89,785.79550725,5.52612327,9811.56,,"Multiple attribution settings",,,,,,,5488,1.7878207,,,,2024-01-20,2024-01-20
2024-01-19,,,,,750594,12.92356454,454759,21.33074881,1.65053138,1.13883138,3444,0.75732421,2.81659408,5098,1.9027756,8947,1.08420141,354,27.40211864,232,41.81185345,7,1385.76428571,77,125.97857143,43724.49,567.85051948,4.50751674,9700.35,,"Multiple attribution settings",,,,,,,5656,1.71505481,,,,2024-01-19,2024-01-19
2024-01-18,,,,,724251,13.34963983,428385,22.56962779,1.69065443,1.06579073,3103,0.72434842,3.1158524,4432,2.1815185,8276,1.1682564,338,28.605,168,57.55053571,9,1074.27666667,62,155.9433871,40278.49,649.65306452,4.16595456,9668.49,,"Multiple attribution settings",,,,,,,5101,1.8954107,,,,2024-01-18,2024-01-18
2024-01-17,,,,,809091,11.81152676,475735,20.08807424,1.70071784,0.90916844,2761,0.58036512,3.46128214,4002,2.38795602,8207,1.16444499,304,31.43618421,173,55.24046243,6,1592.76666667,49,195.03265306,30573.62,623.95142857,3.1992152,9556.6,,"Multiple attribution settings",,,,,,,4809,1.98723227,,,,2024-01-17,2024-01-17
2024-01-16,,,,,786674,12.27456354,455097,21.21763053,1.72858533,0.99355006,3245,0.7130348,2.97567951,4476,2.15730116,8714,1.10811109,328,29.43926829,206,46.87417476,7,1379.44,67,144.12059701,47039.99,702.08940299,4.87154104,9656.08,,"Multiple attribution settings",,,,,,,5282,1.82811056,,,,2024-01-16,2024-01-16
2024-01-15,,,,,682590,14.06887004,408173,23.52745037,1.67230562,1.10315123,3041,0.74502723,3.1579316,4416,2.17465353,9296,1.033054,388,24.75069588,204,47.07485294,7,1371.89571429,70,137.18957143,51311.38,733.01971429,5.34311542,9603.27,,"Multiple attribution settings",,,,,,,5202,1.84607266,,,,2024-01-15,2024-01-15
2024-01-14,,,,,680832,14.47872603,432609,22.7863498,1.57378141,1.23231575,3407,0.78754718,2.89333138,4827,2.04217526,9595,1.02736634,364,27.08126374,216,45.63694444,9,1095.28666667,72,136.91083333,50279.8,698.33055556,5.10062307,9857.58,,"Multiple attribution settings",,,,,,,5802,1.6989969,,,,2024-01-14,2024-01-14
2024-01-13,,,,,677262,14.13916623,466689,20.5188466,1.45120626,1.18654228,3240,0.69425249,2.95553086,4833,1.98136147,9187,1.04233373,293,32.68232082,154,62.1812987,5,1915.184,60,159.59866667,35523.81,592.0635,3.70970204,9575.92,,"Multiple attribution settings",,,,,,,5567,1.72012215,,,,2024-01-13,2024-01-13
2024-01-12,,,,,634217,14.76657043,420577,22.26752771,1.50796881,1.16963121,2803,0.66646536,3.34113807,3983,2.35129551,7850,1.19302038,292,32.07263699,154,60.81305195,8,1170.65125,44,212.84568182,23226.86,527.88318182,2.48012164,9365.21,,"Multiple attribution settings",,,,,,,4851,1.93057308,,,,2024-01-12,2024-01-12
2024-01-11,,,,,635205,14.72896152,412417,22.68555855,1.54020082,1.14120638,2587,0.62727773,3.61650947,3589,2.6068292,7278,1.28550563,250,37.42364,143,65.42594406,3,3118.63666667,57,164.13877193,33682.58,590.92245614,3.60013938,9355.91,,"Multiple attribution settings",,,,,,,4790,1.95321712,,,,2024-01-11,2024-01-11
2024-01-10,,,,,660496,14.15009326,420191,22.24245641,1.57189469,1.12279257,2723,0.64803863,3.43227323,3639,2.56830998,7569,1.23478399,309,30.24621359,171,54.6554386,7,1335.15428571,64,146.0325,34813.79,543.96546875,3.7249617,9346.08,,"Multiple attribution settings",,,,,,,4923,1.89845216,,,,2024-01-10,2024-01-10
2024-01-09,,,,,655360,14.50204468,442393,21.48329653,1.48139776,1.16638184,2784,0.62930471,3.41381466,4007,2.37186424,8502,1.11786168,399,23.81969925,206,46.13621359,7,1357.72285714,99,96.00060606,59119.64,597.16808081,6.22046157,9504.06,,"Multiple attribution settings",,,,,,,5119,1.85662434,,,,2024-01-09,2024-01-09
2024-01-08,,,,,738451,13.93094464,497051,20.69670919,1.48566445,1.20075672,2904,0.58424588,3.54246556,4779,2.15260933,9496,1.08333193,364,28.26186813,220,46.76054545,13,791.33230769,68,151.28411765,42538.87,625.57161765,4.13507794,10287.32,,"Multiple attribution settings",,,,,,,5942,1.73128913,,,,2024-01-08,2024-01-08
2024-01-07,,,,,1091431,14.10958641,735473,20.9384165,1.48398514,1.27328251,3770,0.5125953,4.08478515,7729,1.99244922,13341,1.15430927,495,31.11038384,231,66.66510823,8,1924.955,80,192.4955,44949.43,561.867875,2.91886239,15399.64,,"Multiple attribution settings",,,,,,,9507,1.61982118,,,,2024-01-07,2024-01-07
2024-01-06,,,,,931275,15.19038952,619440,22.83744995,1.50341437,1.34267536,3197,0.51611133,4.42490773,6281,2.2522576,11413,1.23950145,446,31.71845291,237,59.68957806,15,943.09533333,67,211.14074627,34358.84,512.81850746,2.42879935,14146.43,,"Multiple attribution settings",,,,,,,8384,1.68731274,,,,2024-01-06,2024-01-06
2024-01-05,,,,,840756,15.41099915,543310,23.84806096,1.54747014,1.27825433,3103,0.57112882,4.17560103,5447,2.3787204,10140,1.2777998,400,32.392225,236,54.90207627,9,1439.65444444,80,161.961125,42228.57,527.857125,3.25915941,12956.89,,"Multiple attribution settings",,,,,,,7431,1.7436267,,,,2024-01-05,2024-01-05
2024-01-04,,,,,767081,16.14764282,462036,26.8086253,1.66021912,1.07550572,2925,0.63306755,4.23471795,4081,3.0351752,8703,1.4232506,413,29.99164649,222,55.79527027,6,2064.425,77,160.86428571,44762.33,581.32896104,3.61378511,12386.55,,"Multiple attribution settings",,,,,,,5354,2.31351326,,,,2024-01-04,2024-01-04
2024-01-03,,,,,635271,15.58689126,370823,26.70249688,1.71313807,1.08961372,2681,0.72298644,3.69336069,3531,2.80427641,8083,1.22502784,472,20.97860169,249,39.76666667,9,1100.21111111,97,102.0814433,60582.22,624.55896907,6.11824195,9901.9,,"Multiple attribution settings",,,,,,,4514,2.1935977,,,,2024-01-03,2024-01-03
2024-01-02,,,,,574454,15.89916686,349884,26.10390872,1.6418413,1.01557305,2605,0.74453247,3.50608061,3112,2.93487789,7797,1.17139156,460,19.85508696,283,32.27328622,11,830.30363636,123,74.25479675,78533.08,638.4803252,8.59850613,9133.34,,"Multiple attribution settings",,,,,,,3970,2.30058942,,,,2024-01-02,2024-01-02
2024-01-01,,,,,1086779,15.77967554,650185,26.37560079,1.67149196,1.00728851,4365,0.67134739,3.92875601,6313,2.71646127,13343,1.2852447,959,17.88218978,612,28.02127451,23,745.60956522,243,70.57209877,164522.29,677.04646091,9.59368465,17149.02,,"Multiple attribution settings",,,,,,,7873,2.17820653,,,,2024-01-01,2024-01-01
